Tabela gerada em:2020-04-21 10:04:24;;;;;;;;;;;;;
;;;;;;;;;;;;;
Listagem de produtos jp.di;;;;;;;;;;;;;
EAN;Ref. Fabricante;Designação;Preço Final;Stock;Unidade Negócio;Linha Produto;Família;Sub-Família;Categoria;Marca;Data modificação;Preço Unitário;Taxa
 8715946634319;C11CG08401;Impressora EPSON Multifunções WorkForce Pro WF-M5298DW - Mono;EUR 311,65 ;Imediata;Periféricos;Multifunções;Jacto Tinta A4;;;EPSON;2020-04-21 06:06:49;EUR 309,15 ;EUR 2,50 
 8715946654782;C11CG77401BB;Impressora EPSON Multifunções WorkForce Pro RIPS WF-C579RDTWF - A4;EUR 975,01 ;Imediata;Periféricos;Multifunções;Jacto Tinta A4;Cores;;EPSON;2020-04-21 06:06:49;EUR 970,01 ;EUR 5,00 
 8715946654812;C11CG77401BR;Impressora EPSON Multifunções WorkForce Pro RIPS WF-C579RD2TWF;EUR 1 129,31 ;Imediata;Periféricos;Multifunções;Jacto Tinta A4;Cores;;EPSON;2020-04-21 06:06:49;EUR 1 124,31 ;EUR 5,00 
 8715946662831;B11B252402;Scanner ESPON Portatil WorkForce DS-70;EUR 114,74 ;Imediata;Periféricos;Scanners;Gestão Documental;A4;;EPSON;2020-04-21 06:06:52;EUR 112,74 ;EUR 2,00 
 8715946662305;C13T01C100;Tinteiro EPSON T01C Preto XL - WorkForce Pro WF-C529R / C579R;EUR 41,00 ;Imediata;Supplies;Jacto de Tinta;Tinteiros;;;EPSON;2020-04-21 06:06:53;EUR 41,00 ;EUR 0,00 
 8715946662312;C13T01C200;Tinteiro EPSON T01C Ciano XL - WorkForce Pro WF-C529R / C579R;EUR 41,72 ;Imediata;Supplies;Jacto de Tinta;Tinteiros;;;EPSON;2020-04-21 06:06:53;EUR 41,72 ;EUR 0,00 
 8715946662329;C13T01C300;Tinteiro EPSON T01C Magenta XL - WorkForce Pro WF-C529R / C579R;EUR 41,72 ;Imediata;Supplies;Jacto de Tinta;Tinteiros;;;EPSON;2020-04-21 06:06:53;EUR 41,72 ;EUR 0,00 
 8715946662336;C13T01C400;Tinteiro EPSON T01C Amarelo XL - WorkForce Pro WF-C529R / C579R;EUR 41,72 ;Imediata;Supplies;Jacto de Tinta;Tinteiros;;;EPSON;2020-04-21 06:06:53;EUR 41,72 ;EUR 0,00 
 8715946662343;C13T01D100;Tinteiro EPSON T01D Preto XXL - WorkForce Pro WF-C529R / C579R;EUR 173,20 ;Imediata;Supplies;Jacto de Tinta;Tinteiros;;;EPSON;2020-04-21 06:06:53;EUR 173,20 ;EUR 0,00 
 8715946662350;C13T01D200;Tinteiro EPSON T01D Ciano XXL - WorkForce Pro WF-C529R / C579R;EUR 123,71 ;Imediata;Supplies;Jacto de Tinta;Tinteiros;;;EPSON;2020-04-21 06:06:53;EUR 123,71 ;EUR 0,00 
 8715946662367;C13T01D300;Tinteiro EPSON T01D Magenta XXL - WorkForce Pro WF-C529R / C579R;EUR 123,71 ;Imediata;Supplies;Jacto de Tinta;Tinteiros;;;EPSON;2020-04-21 06:06:53;EUR 123,71 ;EUR 0,00 
 8715946662374;C13T01D400;Tinteiro EPSON T01D Amarelo XXL - WorkForce Pro WF-C529R / C579R;EUR 123,71 ;Imediata;Supplies;Jacto de Tinta;Tinteiros;;;EPSON;2020-04-21 06:06:53;EUR 123,71 ;EUR 0,00 
 8715946662206;C13T03M140;Recarga de Tinta EPSON 111 Preto (120ml)- EcoTank M1100/1120/1140/1170/1180/2120/2140/2170/3140/3180;EUR 9,75 ;Imediata;Supplies;Jacto de Tinta;Tinteiros;;;EPSON;2020-04-21 06:06:54;EUR 9,75 ;EUR 0,00 
 4713392844010;UM.CB6EE.A01;"Monitor ACER 19\"" IPS LED DVI 5ms Darkgrey";EUR 120,39 ;Imediata;Periféricos;Monitores;Consumo;;;ACER;2020-04-21 06:06:54;EUR 120,39 ;EUR 0,00 
 4713883197786;MR.JPF11.001;Video Projetor ACER P5530 P5530 DLP 3D, 1080p, 4000lm, 20000/1, HDMI, RJ45, 16W;EUR 700,30 ;Imediata;Periféricos;Projectores;Moveis;;;ACER;2020-04-21 06:06:51;EUR 700,30 ;EUR 0,00 
 4713883179485;MR.JPK11.001;Video Projetor ACER P1150 P1150, DLP 3D, SVGA, 3600Lm, 20000/1, 2xHDMI;EUR 263,91 ;Imediata;Periféricos;Projectores;Moveis;;;ACER;2020-04-21 06:06:51;EUR 263,91 ;EUR 0,00 
 5600437608968;ROL051;Rolo Térmico DDIGITAL 80x80x11 ;EUR 9,00 ;Imediata;Supplies;Matriciais e Térmicas;Rolo de Papel;;;DDIGITAL;2020-04-21 06:06:52;EUR 9,00 ;EUR 0,00 
 0190793858602;4X70M41717;Lenovo 16GB PC4-2400MHz DDR4 non-ECC-UDIMM;EUR 200,00 ;Imediata;System Components;Memórias;Desktop;;PWINS_W10P;LENOVO;2020-04-21 06:06:44;EUR 200,00 ;EUR 0,00 
 0734646253956;22Z0176;Booklet Finisher Lexmark C950, X950 4 Furos;EUR 3 151,44 ;Imediata;Periféricos;Acessorios;Impressoras;Outros;;LEXMARK;2020-04-21 06:06:43;EUR 3 151,44 ;EUR 0,00 
 4718017127707;90MB0XS0-M0EAY0;MB ASUS ROG MAXIMUS XI HERO, Z390, SK 1151/4xDDR4/HDMI/DP/6 USB 3.1/ ATX;EUR 248,55 ;Imediata;System Components;Motherboards;Desktop;;;ASUS;2020-04-21 06:06:45;EUR 248,55 ;EUR 0,00 
 4718017131285;90MB0XU0-M0EAY0;MB ASUS ROG MAXIMUS XI FORMULA, Z390,  SK 1151/4xDDR4/HDMI/10 USB 3.1/ ATX;EUR 387,00 ;Imediata;System Components;Motherboards;Desktop;;;ASUS;2020-04-21 06:06:45;EUR 387,00 ;EUR 0,00 
 4718017128490;90MB0XX0-M0EAY0;MB ASUS PRIME Z390-P, SK 1151/4xDDR4/HDMI/DP/6 USB 3.1/ ATX;EUR 112,17 ;Imediata;System Components;Motherboards;Desktop;;;ASUS;2020-04-21 06:06:45;EUR 112,17 ;EUR 0,00 
 4718017125550;90MB0YA0-M0EAY0;MB ASUS TUF Z390-PRO GAMING,  SK 1151/4xDDR4/HDMI/DP/6 USB 3.1/ ATX;EUR 153,23 ;Imediata;System Components;Motherboards;Desktop;;;ASUS;2020-04-21 06:06:45;EUR 153,23 ;EUR 0,00 
 4718017052412;90MB0YB0-M0EAY0;MB ASUS ROG STRIX Z390-I GAMING, SK 1151/2xDDR4/HDMI/DP/5 USB 3.1/ mATX;EUR 178,21 ;Imediata;System Components;Motherboards;Desktop;;;ASUS;2020-04-21 06:06:45;EUR 178,21 ;EUR 0,00 
 4718017122832;90MB0YF0-M0EAY1;MB ASUS ROG STRIX Z390-E GAMING, SK 1151/4xDDR4/HDMI/DP/6 USB 3.1/ ATX;EUR 205,48 ;Imediata;System Components;Motherboards;Desktop;;;ASUS;2020-04-21 06:06:45;EUR 205,48 ;EUR 0,00 
 4718017051767;90MB0YG0-M0EAY0;MB ASUS ROG STRIX Z390-F GAMING, SK 1151/4xDDR4/HDMI/DP/6 USB 3.1/ ATX;EUR 189,82 ;Imediata;System Components;Motherboards;Desktop;;;ASUS;2020-04-21 06:06:45;EUR 189,82 ;EUR 0,00 
 4718017122429;90MB0YU0-M0EAY0;MB ASUS ROG STRIX Z390-H GAMING, SK 1151/4xDDR4/HDMI/DP/6 USB 3.1/ ATX;EUR 164,16 ;Imediata;System Components;Motherboards;Desktop;;;ASUS;2020-04-21 06:06:45;EUR 164,16 ;EUR 0,00 
 4718017126625;90MB0Z60-M0EAY0;MB ASUS PRIME Z390M-PLUS, SK 1151/4xDDR4/DVI/HDMI/6 USB 3.1/ mATX;EUR 110,85 ;Imediata;System Components;Motherboards;Desktop;;;ASUS;2020-04-21 06:06:45;EUR 110,85 ;EUR 0,00 
 4718017126205;90MB0Z90-M0EAY0;MB ASUS TUF Z390-PLUS GAMING(WI-FI), SK 1151/4xDDR4/HDMI/DP/6 USB 3.1/ ATX;EUR 149,10 ;Imediata;System Components;Motherboards;Desktop;;;ASUS;2020-04-21 06:06:45;EUR 149,10 ;EUR 0,00 
 0190017284323;P04556-B21;HPE 240GB SATA RI SFF SC DS SSD;EUR 130,16 ;Imediata;Servers;Servers - Acessórios;Discos;;;HPE;2020-04-21 06:06:51;EUR 130,16 ;EUR 0,00 
 0191628481071;SU737A ;Toner SAMSUNG ML-1660/1665/1860 SCX-3200 - MLT-D1042S;EUR 49,71 ;Imediata;Supplies;Laser;Toners;;;HP;2020-04-21 06:06:52;EUR 49,71 ;EUR 0,00 
 4712900944778;90XB0500-BBP000;Mochila Asus ROG Ranger BP2500 Gaming para Notebook 15.6P Black;EUR 45,50 ;Imediata;Periféricos;Acessorios;Portatil;Mochila;;ASUS;2020-04-21 06:06:45;EUR 45,50 ;EUR 0,00 
 8716309085656;IC-SPC-2;Placa Tsunami 4 Serie PCIe  IC-SPC-2;EUR 22,35 ;Imediata;System Components;Portas Comuns;Portas Comuns;SERIE;;TSUNAMI;2020-04-21 06:06:51;EUR 22,35 ;EUR 0,00 
 4710180096279;NH.Q3NEB.005;"NB ACER Predator Helios 500 17.3\"" FHD i9-8950HK 16GB 512 SSD + 1TB HDD NVIDIA GTX 1070 8G-GDDR5 W10 ";EUR 1 890,10 ;Imediata;Computer Systems;Portáteis;Notebooks;;PWINS_W10;ACER;2020-04-21 06:06:51;EUR 1 886,00 ;EUR 4,10 
 4260557510216;HDEPR04GEA51F;Disco 3.5 1TB TOSHIBA 512n 128Mb SATA 6Gb/s 72rp - MG04ACA100N;EUR 68,52 ;Imediata;System Components;Discos;Internos;Servidores;;TOSHIBA;2020-04-21 06:06:48;EUR 64,42 ;EUR 4,10 
 0760557828679;TS8GJMA424H  ;Dimm SO TRANSCEND 8GB DDR3 1600MHz  1.5v para Mac;EUR 56,02 ;Imediata;System Components;Memórias;Portatil;;;TRANSCEND;2020-04-21 06:06:53;EUR 56,02 ;EUR 0,00 
 4015867205297;650803;Base Secretária EQUIP Eléctrica Regulável em Altura Cinza - 650803;EUR 313,33 ;Imediata;Periféricos;Acessorios;Suportes;Suportes;;EQUIP;2020-04-21 06:06:44;EUR 313,33 ;EUR 0,00 
 4015867205303;650804;Base Secretária EQUIP Eléctrica Regulável em Altura Branco - 650804;EUR 313,33 ;Imediata;Periféricos;Acessorios;Suportes;Suportes;;EQUIP;2020-04-21 06:06:44;EUR 313,33 ;EUR 0,00 
 8436556148040;COO-BTA-P02BK;Coluna som portátil CoolBox CoolJazz, USB, microSD, Bluetooth;EUR 7,00 ;Imediata;Periféricos;Audio-Multimedia e Comunicação;Colunas;;;COOLBOX;2020-04-21 06:06:47;EUR 7,00 ;EUR 0,00 
 0000000000000;50-16000-220R;Cabo AC Line Zebra para MC3300 , 1.8M, grounded, three wire CEE 7/7plug;EUR 5,21 ;Imediata;Periféricos;Acessorios;Sistemas de POS;Power Cords;;ZEBRA;2020-04-21 06:06:44;EUR 5,21 ;EUR 0,00 
 8715946655000;C11CG27402;Impressora EPSON Multifunções EcoTank ET-M2140 - Mono;EUR 223,41 ;Imediata;Periféricos;Multifunções;Jacto Tinta A4;Monocromática;;EPSON;2020-04-21 06:06:49;EUR 218,41 ;EUR 5,00 
 4718017128759;90IG04F0-MM3G00;Router ASUS Gaming RT-AX88U, AX6000 Dual Band Gigabit WiFi 6, AiMesh, AiProtection Pro ;EUR 262,73 ;Imediata;Networking;Routers;Routers Fixos;;;ASUS;2020-04-21 06:06:44;EUR 262,73 ;EUR 0,00 
 5031713052678;44059258;Toner OKI ES8451/ES8461 MFP-9K Magenta Exec.Series;EUR 65,63 ;Imediata;Supplies;Laser;Toners;;;OKI;2020-04-21 06:07:00;EUR 65,63 ;EUR 0,00 
 4718017116091;90MS01E1-M01370;PC Asus VIVOPC PB60-B5136MD, i5-8400T,Intel HD VGA,8GB DDR4,SSD 128GB M.2, 1xHDMI/2xDP,1xSerie,no SO;EUR 411,78 ;Imediata;Computer Systems;Desktops;SFF;;;ASUS;2020-04-21 06:06:45;EUR 411,27 ;EUR 0,51 
 0734646657426;42C7307;Impressora Lexmark Color XC2235;EUR 622,98 ;Imediata;Periféricos;Impressoras;Laser Cores;A4;;LEXMARK;2020-04-21 06:06:44;EUR 612,98 ;EUR 10,00 
 8436532168536;NXHUMMERTGF;Caixa Nox Hummer TGF;EUR 68,80 ;Imediata;System Components;Caixas;Desktop;;;NOX;2020-04-21 06:06:51;EUR 68,80 ;EUR 0,00 
 8436532168659;NXINFTYSIGM;Caixa NOX Infinity Sigma;EUR 35,72 ;Imediata;System Components;Caixas;Desktop;;;NOX;2020-04-21 06:06:51;EUR 35,72 ;EUR 0,00 
 4719072594534;911-7B51-011;MB MSI Z390 GAMING PLUS SKT INTEL 1151 4xDDR4  DVI-D/HDMI ATX;EUR 117,77 ;Imediata;System Components;Motherboards;Desktop;;;MSI;2020-04-21 06:06:45;EUR 117,77 ;EUR 0,00 
 4719072594152;911-7B98-001;MB MSI Z390 -A PRO SKT INTEL 1151 4xDDR4  D-SUB/DVI-D/DP ATX;EUR 96,63 ;Imediata;System Components;Motherboards;Desktop;;;MSI;2020-04-21 06:06:45;EUR 96,63 ;EUR 0,00 
 0191628968848;2TB68A4;Monitor HP Z27 4K UHD;EUR 393,49 ;Imediata;Periféricos;Monitores;Profissional;;;HP;2020-04-21 06:06:44;EUR 393,49 ;EUR 0,00 
 0734646083539;C544X1KG;Toner Lexmark Preto- C544, X544 , c/Programa de Retorno (6K);EUR 140,29 ;Imediata;Supplies;Laser;Toners;;;LEXMARK;2020-04-21 06:06:47;EUR 140,29 ;EUR 0,00 
 0734646670029;58D0Z0E;Unidade de Imagem Lexmark 58D0Z0E Corporate, 150,000 pages;EUR 48,95 ;Imediata;Supplies;Laser;Toners;;;LEXMARK;2020-04-21 06:06:44;EUR 48,95 ;EUR 0,00 
 0734646669917;58D2U0E;Toner Lexmark 58D2U0E  Preto de Capacidade Ultra com Contrato;EUR 386,68 ;Imediata;Supplies;Laser;Toners;;;LEXMARK;2020-04-21 06:06:44;EUR 386,68 ;EUR 0,00 
 0718037856315;WDS200T2B0A;SSD 2.5 WD Blue 3D 2TB SATA3-560R/530W-95K IOPs;EUR 196,02 ;Imediata;System Components;Discos;SSD;;;WESTERN DIGITAL;2020-04-21 06:06:54;EUR 188,52 ;EUR 7,50 
 5603209002926;292;"Suporte de Chão NAPOFIX 37-70\"" - 292";EUR 174,98 ;Imediata;Periféricos;Acessorios;Suportes;Suportes;;NAPOFIX;2020-04-21 06:06:51;EUR 174,98 ;EUR 0,00 
 5603209002933;293;"Suporte de Chão NAPOFIX 32-70\"" - 293";EUR 115,88 ;Imediata;Periféricos;Acessorios;Suportes;Suportes;;NAPOFIX;2020-04-21 06:06:51;EUR 115,88 ;EUR 0,00 
 5603209000311;S169-2480;"Tela Suspensão NAPOFIX 240x135 108\"" c/Moldura - S169-2480";EUR 84,69 ;Imediata;Periféricos;Acessorios;Projectores;Telas;;NAPOFIX;2020-04-21 06:06:51;EUR 84,69 ;EUR 0,00 
 5603209000328;S169-3080;"Tela Suspensão NAPOFIX 300x168 135\"" c/Moldura - S169-3080";EUR 176,43 ;Imediata;Periféricos;Acessorios;Projectores;Telas;;NAPOFIX;2020-04-21 06:06:51;EUR 176,43 ;EUR 0,00 
 5603209091623;VW1B2;"Suporte de Varão NAPOFIX 32-65\"" 2xDisplays - VW1B2";EUR 216,18 ;Imediata;Periféricos;Acessorios;Suportes;Suportes;;NAPOFIX;2020-04-21 06:06:51;EUR 216,18 ;EUR 0,00 
 5603209011300;VWA1130;"Suporte Móvel NAPOFIX 60-100\"" Horizontal - VWA1130";EUR 253,53 ;Imediata;Periféricos;Acessorios;Suportes;Suportes;;NAPOFIX;2020-04-21 06:06:51;EUR 253,53 ;EUR 0,00 
 5603209011508;VWA1150;"Suporte Móvel NAPOFIX 60-100\"" Horizontal - VWA1150";EUR 234,71 ;Imediata;Periféricos;Acessorios;Suportes;Suportes;;NAPOFIX;2020-04-21 06:06:51;EUR 234,71 ;EUR 0,00 
 0760557818526;TS512MCF200I;Compact Flash Card TRANSCEND 512MB 200x Indus. TS512MCF200I;EUR 16,40 ;Imediata;Periféricos;Armazenamento;Cartões;CARD;;TRANSCEND;2020-04-21 06:06:59;EUR 16,40 ;EUR 0,00 
 4719072577476;9S6-3EA21T-001;"Monitor MSI Optix MAG241C 23.6\"" FHD Curvo 144Hz 1ms DP/HDMI 50/60Hz";EUR 189,70 ;Imediata;Periféricos;Monitores;Consumo;;;MSI;2020-04-21 06:06:45;EUR 189,70 ;EUR 0,00 
 0718037847405;WD20SPZX;Disco 2.5 NB 15mm 2TB WD Blue 128Mb SATA 6Gb/s 54rp;EUR 80,66 ;Imediata;System Components;Discos;Internos;Portatil;;WESTERN DIGITAL;2020-04-21 06:06:54;EUR 73,16 ;EUR 7,50 
 6935364081423;Archer C4000;Router TP-Link AC4000 Tri-Band Wi-Fi MU-MIMO, 1625Mbps, 5 Gigabit, 6 antenas;EUR 226,44 ;Imediata;Networking;Routers;Routers Fixos;;;TP-LINK;2020-04-21 06:06:46;EUR 226,44 ;EUR 0,00 
 6935364084110;Archer C6;Router TP-Link AC1200 Dual-Band Wi-Fi MU-MIMO, 867Mbps, 5 Gigabit, 4 antenas;EUR 36,78 ;Imediata;Networking;Routers;Routers Fixos;;;TP-LINK;2020-04-21 06:06:46;EUR 36,78 ;EUR 0,00 
 0734646668002;B232000;Toner Lexmark B232000 Preto c/ Programa Retorno;EUR 65,65 ;Imediata;Supplies;Laser;Toners;;;LEXMARK;2020-04-21 06:06:46;EUR 65,65 ;EUR 0,00 
 0734646667999;B242H00;Toner Lexmark de Alta Capacidade B242H00 Preto c/Programa de Retorno;EUR 101,05 ;Imediata;Supplies;Laser;Toners;;;LEXMARK;2020-04-21 06:06:46;EUR 101,05 ;EUR 0,00 
 5031713052661;44059257;Toner OKI ES8451/ES8461 MFP - 9K Yellow Exec.Series;EUR 65,44 ;Imediata;Supplies;Laser;Toners;;;OKI;2020-04-21 06:07:00;EUR 65,44 ;EUR 0,00 
 5032037140164;BX80684I59600K ;Processador INTEL Core i5 9600K -3.7GHz 9MB LGA1151;EUR 211,18 ;Imediata;System Components;CPU;Desktop;;;INTEL;2020-04-21 06:06:47;EUR 211,18 ;EUR 0,00 
 5032037141642;BX80684I79700K;Processador INTEL Core i7 9700K -3.6GHz 12MB LGA1151;EUR 359,39 ;Imediata;System Components;CPU;Desktop;;;INTEL;2020-04-21 06:06:47;EUR 359,39 ;EUR 0,00 
 5032037140102;BX80684I99900K ;Processador INTEL Core i9 9900K -3.6GHz 16MB LGA1151;EUR 456,65 ;Imediata;System Components;CPU;Desktop;;;INTEL;2020-04-21 06:06:47;EUR 456,65 ;EUR 0,00 
 8801643024796;LH49DBJPLGC/EN;Monitor LFD Samsung Display Profissional 49P DB49J  - LH49DBJPLGC/EN;EUR 622,43 ;Imediata;Periféricos;Monitores;Grande Formato (LFD);;;SAMSUNG;2020-04-21 06:06:49;EUR 622,43 ;EUR 0,00 
 0734646645294;53B2H00;Toner Lexmark de Elevada Capacidade MS817,818  c/Programa de Retorno;EUR 272,73 ;Imediata;Supplies;Laser;Toners;;;LEXMARK;2020-04-21 06:06:44;EUR 272,73 ;EUR 0,00 
 0734646645300;53B2X00;Toner Lexmark de Capacidade Extra MS818 c/Programa de Retorno;EUR 347,33 ;Imediata;Supplies;Laser;Toners;;;LEXMARK;2020-04-21 06:06:44;EUR 347,33 ;EUR 0,00 
 4718017030823;90MB0Z30-M0EAY0;MB ASUS INTEL H310 SK1151 2XDDR4/1XD-SUB/1XDVI - PRIME H310M-K R2.0;EUR 49,27 ;Imediata;System Components;Motherboards;Desktop;;;ASUS;2020-04-21 06:06:45;EUR 49,27 ;EUR 0,00 
 0190725476980;4X30L79910;Lenovo Essential Wired Keyboard and Mouse Combo - Portuguese;EUR 22,00 ;Imediata;Periféricos;Teclados e Ratos;Keyboard;;;LENOVO;2020-04-21 06:06:44;EUR 22,00 ;EUR 0,00 
 4718017030601;90MB0Z20-M0EAY0;MB ASUS Intel H310 SK1151 2DDR4/1XHDMI/1XD-SUB - PRIME H310M-E R2.0;EUR 51,33 ;Imediata;System Components;Motherboards;Desktop;;;ASUS;2020-04-21 06:06:45;EUR 51,33 ;EUR 0,00 
 0740617280630;KVR26S19S8/8;Dimm SO KINGSTON 8GB DDR4 2666MHz CL19 1.2V;EUR 29,79 ;Imediata;System Components;Memórias;Portatil;;;KINGSTON;2020-04-21 06:06:49;EUR 29,79 ;EUR 0,00 
 8436532168567;NXHUMMERX600WBZ;Fonte NOX HUMMER X Semi modular ATX PSU 600W 80+ Bronze;EUR 42,90 ;Imediata;System Components;Fontes Alimentação;Fontes Alimentação;;;NOX;2020-04-21 06:06:51;EUR 42,90 ;EUR 0,00 
 8436532168581;NXHUMMERX650WGD;Fonte NOX HUMMER X Series MODULAR ATX PSU 650W 80+ GOLD;EUR 57,90 ;Imediata;System Components;Fontes Alimentação;Fontes Alimentação;;;NOX;2020-04-21 06:06:51;EUR 57,90 ;EUR 0,00 
 8436532168574;NXHUMMERX700WBZ;Fonte NOX HUMMER X Semi modular ATX PSU 700W 80+ Bronze;EUR 49,50 ;Imediata;System Components;Fontes Alimentação;Fontes Alimentação;;;NOX;2020-04-21 06:06:51;EUR 49,50 ;EUR 0,00 
 8436532168598;NXHUMMERX750WGD;Fonte Nox HUMMER X Series MODULAR ATX PSU 750W 80+ GOLD;EUR 67,90 ;Imediata;System Components;Fontes Alimentação;Fontes Alimentação;;;NOX;2020-04-21 06:06:51;EUR 67,90 ;EUR 0,00 
 0192940309975;61CEMAT2EU;Monitor Lenovo ThinkVision T24i-10 23,8P FHD IPS HDMI VGA DP 3Y;EUR 149,00 ;Imediata;Periféricos;Monitores;Profissional;;;LENOVO;2020-04-21 06:06:44;EUR 149,00 ;EUR 0,00 
 0734646437547;3073173;Base Lexmark -plataforma giratoria - MS3/4/5/6/7/8,MX3/4/5/6/7,CS3/4/51x,CX3/4/51x,MS725,MS82x,MX72x;EUR 101,96 ;Imediata;Supplies;Laser;Toners;;;LEXMARK;2020-04-21 06:06:44;EUR 101,96 ;EUR 0,00 
 08436542855730;2312N;Telemóvel SPC GOLIATH - 2312N;EUR 47,16 ;Imediata;Mobilidade;Telefones;Telemóveis;;;SPC;2020-04-21 06:06:52;EUR 47,16 ;EUR 0,00 
 8436542856027;6102B;Lâmpada IOT SPC ATRIA 800;EUR 7,05 ;Imediata;SMARTHOME;Acessorios;;Lampadas;;SPC;2020-04-21 06:06:52;EUR 7,05 ;EUR 0,00 
 8436542856096;6201B;Tomada IOT SPC  CLEVER PLUG;EUR 17,25 ;Imediata;Periféricos;Power Systems;Tomadas;;;SPC;2020-04-21 06:06:52;EUR 17,25 ;EUR 0,00 
 8436542854825;6431N;Comando Smarthome IOT SPC 360º HORUS;EUR 22,82 ;Imediata;Periféricos;Acessorios;;;;SPC;2020-04-21 06:06:52;EUR 22,82 ;EUR 0,00 
 8436542854092;7300N;Telefone Fixo SPC s/Fios DECT New AIR Preto;EUR 14,67 ;Imediata;Mobilidade;Telefones;Fixos;;;SPC;2020-04-21 06:06:52;EUR 14,67 ;EUR 0,00 
 8801643568320;SM-A920FZBDTPH;"Samsung Galaxy A9 6.3\"" FHD + 128Gb Octa Core Android - Azul Boreal";EUR 458,58 ;Imediata;Mobilidade;Smartphones;Smartphone;;;SAMSUNG;2020-04-21 06:06:52;EUR 443,58 ;EUR 15,00 
 4718017085632;90LM0480-B03170;Monitor ASUS 24 Wide FHD, VP248QGL-P, 1920x1080, Gaming, 1ms, D-SUB/HDMI;EUR 131,18 ;Imediata;Periféricos;Monitores;Consumo;;;ASUS;2020-04-21 06:06:44;EUR 131,18 ;EUR 0,00 
 4718017137768;90LM0480-B05170;Monitor ASUS 24 Wide FHD, VP248HL, 1920x1080, Gaming, 1ms, D-SUB/HDMI;EUR 121,18 ;Imediata;Periféricos;Monitores;Consumo;;;ASUS;2020-04-21 06:06:44;EUR 121,18 ;EUR 0,00 
 4977766787987;LC3237BK;Tinteiro Brother LC3237BK Preto P/ MFC-J6945DW/J5947DW/J5945DW;EUR 25,25 ;Imediata;Supplies;Jacto de Tinta;Tinteiros;;;BROTHER;2020-04-21 06:06:49;EUR 25,25 ;EUR 0,00 
 4977766788076;LC3237Y;Tinteiro Brother LC3237Y Amarelo P/ MFC-J6945DW/J5947DW/J5945DW;EUR 16,73 ;Imediata;Supplies;Jacto de Tinta;Tinteiros;;;BROTHER;2020-04-21 06:06:49;EUR 16,73 ;EUR 0,00 
 0190198801777;MRTR2PO/A;APPLE Mac mini 3.6GHz quad-core Intel Core i3 processor, 128GB;EUR 660,12 ;Imediata;Computer Systems;Desktops;SFF;;;APPLE;2020-04-21 06:06:51;EUR 659,61 ;EUR 0,51 
 4713883441759;UM.UE2EE.001;Monitor ACER 23.6\'\' LED Curved FreeSync 4ms 100M:1 ACM 250nits, VGA HDMI, EcoDisplay, White;EUR 102,34 ;Imediata;Periféricos;Monitores;Consumo;;;ACER;2020-04-21 06:06:54;EUR 102,34 ;EUR 0,00 
 0190780958520;Z9H48AA;HP USB Bus Slim CCID SmartCard Kyd;EUR 35,00 ;Imediata;Periféricos;Teclados e Ratos;Keyboard;;;HP;2020-04-21 06:06:55;EUR 35,00 ;EUR 0,00 
 0734646636001;36S0310;Impressora Lexmark MS521dn MonoA4, 44 ppm, 512MB, 250+100 folhas;EUR 376,14 ;Imediata;Periféricos;Impressoras;Laser Mono;A4;;LEXMARK;2020-04-21 06:06:44;EUR 368,64 ;EUR 7,50 
 8436542856003;4606N;Auriculares SPC TRUE WIRELESS EBON - Preto;EUR 42,29 ;Imediata;Periféricos;Audio-Multimedia e Comunicação;Auscultadores;;;SPC;2020-04-21 06:06:52;EUR 42,29 ;EUR 0,00 
 8436542856188;4606R;Auriculares SPC TRUE WIRELESS EBON - Vermelho;EUR 42,29 ;Imediata;Periféricos;Audio-Multimedia e Comunicação;Auscultadores;;;SPC;2020-04-21 06:06:52;EUR 42,29 ;EUR 0,00 
 8436542855969;9621N;SMARTWATCH SPC Smartee Circle Max;EUR 50,80 ;Imediata;Mobilidade;Wearables;SMARTWATCH;;;SPC;2020-04-21 06:06:52;EUR 50,80 ;EUR 0,00 
 0190781106968;CF530A;Toner HP 205A Preto - CF530A;EUR 40,21 ;Imediata;Supplies;Laser;Toners;;;HP;2020-04-21 06:06:49;EUR 40,21 ;EUR 0,00 
 0190781106975;CF531A;Toner HP 205A Cyan - CF531A;EUR 44,23 ;Imediata;Supplies;Laser;Toners;;;HP;2020-04-21 06:06:49;EUR 44,23 ;EUR 0,00 
 0190781106982;CF532A;Toner HP 205A Amarelo - CF532A;EUR 44,04 ;Imediata;Supplies;Laser;Toners;;;HP;2020-04-21 06:06:49;EUR 44,04 ;EUR 0,00 
 0190781106999;CF533A;Toner HP 205A Magenta - CF533A;EUR 44,17 ;Imediata;Supplies;Laser;Toners;;;HP;2020-04-21 06:06:49;EUR 44,17 ;EUR 0,00 
 8715946656915;B11B253401;Scanner EPSON Portátil Workforce ES-60W - A4 Wireless Lan USB;EUR 152,78 ;Imediata;Periféricos;Scanners;Gestão Documental;A4;;EPSON;2020-04-21 06:06:46;EUR 150,78 ;EUR 2,00 
 0734646637244;56F2000;Toner LEXMARK 56F2000 Preto;EUR 118,94 ;Imediata;Supplies;Laser;Toners;;;LEXMARK;2020-04-21 06:06:44;EUR 118,94 ;EUR 0,00 
 0734646083546;C544X1CG;Toner LEXMARK Cyan C544/546,X544/546 4,000 pgs;EUR 132,22 ;Imediata;Supplies;Laser;Toners;;;LEXMARK;2020-04-21 06:06:47;EUR 132,22 ;EUR 0,00 
